customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,min,max,maxweek,routine_flg,membership_period
AS311628,XXXX,C01,M,2016-12-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,4.666666666666667,5,3,6,5,1,29.333333333333332
OA176831,XXXX,C01,M,2016-12-01T00:00:00Z,2018-09-30T00:00:00Z,CA1,1,オールタイム,10500,通常,4,4,3,6,4,1,22.266666666666666
HI735866,XXXX,C03,M,2016-12-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.166666666666667,5,4,8,5,1,29.333333333333332
IK850378,XXXX,C01,M,2016-12-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.333333333333333,6,3,7,5,1,29.333333333333332
HD666225,XXXXX,C02,F,2016-12-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.5,5.5,2,9,5,1,29.333333333333332
AS282618,XXXXXX,C01,M,2016-12-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.5,5.5,3,7,5,1,29.333333333333332
AS812685,XXX,C03,M,2016-12-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.25,5,3,8,5,1,29.333333333333332
OA061841,XXXX,C01,M,2016-12-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.083333333333333,5,2,10,5,1,29.333333333333332
TS925357,XXXXX,C03,M,2016-12-01T00:00:00Z,2018-04-30T00:00:00Z,CA1,1,ナイト,6000,通常,2,2,2,2,2,0,17.166666666666668
GD705390,XXXXX,C01,M,2016-12-01T00:00:00Z,2018-09-30T00:00:00Z,CA1,1,オールタイム,10500,通常,2.8333333333333335,3,2,4,4,1,22.266666666666666
HD155154,XXXXX,C01,M,2016-12-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.833333333333333,6,5,7,5,1,29.333333333333332
HD867363,XXXXXX,C03,F,2016-12-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,6,6,3,9,5,1,29.333333333333332
GD868389,XXXX,C03,M,2016-12-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.583333333333333,6,1,9,5,1,29.333333333333332
GD230002,XXXX,C01,M,2016-12-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.583333333333333,6,2,7,5,1,29.333333333333332
IK276561,XXXX,C01,M,2016-12-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.416666666666667,5,3,8,5,1,29.333333333333332
AS394423,XX,C02,M,2016-12-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,6.083333333333333,6,4,8,5,1,29.333333333333332
IK686461,XXXX,C01,M,2016-12-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.583333333333333,6,3,7,5,1,29.333333333333332
IK052835,XXXX,C02,F,2016-12-01T00:00:00Z,2018-09-30T00:00:00Z,CA1,1,デイタイム,7500,通常,3.5,3.5,2,6,4,1,22.266666666666666
TS695571,XXXXX,C01,F,2016-12-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.75,5.5,4,9,5,1,29.333333333333332
OA383490,XXXXX,C02,F,2016-12-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.166666666666667,5,2,9,5,1,29.333333333333332
PL784859,XXXXXX,C03,M,2016-12-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,4.166666666666667,3.5,2,8,5,1,29.333333333333332
TS396028,XXXXX,C02,M,2016-12-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.416666666666667,5.5,2,8,5,1,29.333333333333332
HI529562,XXXXX,C03,M,2016-12-01T00:00:00Z,2018-11-30T00:00:00Z,CA1,1,ナイト,6000,通常,2.875,2.5,1,6,4,1,24.3
PL666665,XXX,C01,M,2016-12-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.416666666666667,5,3,9,5,1,29.333333333333332
GD413362,XXXXX,C03,M,2016-12-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5,6,2,7,5,1,29.333333333333332
GD298325,XXX,C03,M,2016-12-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.25,5,4,8,5,1,29.333333333333332
TS975153,XXXXX,C02,F,2017-01-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.583333333333333,5.5,3,8,5,1,28.3
HI056567,XXXXX,C03,M,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,4.75,5,1,8,5,1,28.3
TS749639,XXXXX,C01,M,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.833333333333333,5.5,4,8,5,1,28.3
PL259109,XXXXX,C02,F,2017-01-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5,5.5,1,9,5,1,28.3
HD165212,XXXX,C03,M,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.25,5.5,2,9,5,1,28.3
HD139654,XXXX,C01,M,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.416666666666667,5,3,10,5,1,28.3
HI795669,XXX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,6.083333333333333,5.5,4,9,5,1,28.3
HI113055,XXXX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,4.916666666666667,4.5,3,8,5,1,28.3
GD719151,XXXXX,C02,F,2017-01-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.083333333333333,5.5,1,8,5,1,28.3
OA471356,XXXX,C02,F,2017-01-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5,5,2,8,5,1,28.3
GD325128,XXXXX,C01,M,2017-01-01T00:00:00Z,2018-04-30T00:00:00Z,CA1,1,オールタイム,10500,通常,3,3,3,3,3,0,16.133333333333333
GD316957,XXXX,C02,M,2017-01-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.916666666666667,5.5,3,9,5,1,28.3
IK998240,XXXXX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,6,6,5,8,5,1,28.3
PL331522,XXX,C01,M,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.333333333333333,5,2,9,5,1,28.3
HD188491,XXXX,C03,M,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.333333333333333,5,3,7,5,1,28.3
IK967528,XXXX,C03,M,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.416666666666667,5.5,2,7,5,1,28.3
HI297129,XXX,C03,M,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.5,5,4,8,5,1,28.3
HI375298,XXXXXX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,4.833333333333333,4,2,7,5,1,28.3
PL381656,XXXX,C03,M,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.166666666666667,5,3,8,5,1,28.3
TS808526,XXXXX,C03,F,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.75,5.5,3,9,5,1,28.3
HI957106,XXXX,C03,M,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.5,6,4,7,5,1,28.3
GD582469,XXXXX,C02,F,2017-01-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,4.416666666666667,4,1,7,4,1,28.3
OA459530,XXXX,C01,M,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.166666666666667,5,2,9,5,1,28.3
OA233706,XXX,C02,F,2017-01-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5,5.5,2,7,5,1,28.3
HI614861,XX,C01,M,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.083333333333333,5,3,7,5,1,28.3
OA215868,XXXXX,C01,F,2017-01-01T00:00:00Z,2018-05-31T00:00:00Z,CA1,1,オールタイム,10500,通常,3,3,2,4,4,1,17.166666666666668
IK174853,XXXXXX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,4.166666666666667,4,3,7,5,1,28.3
PL071673,XXXXX,C03,F,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.5,5,2,8,5,1,28.3
AS335390,XX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.75,6,4,7,5,1,28.3
HD557689,XXXXX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.916666666666667,5.5,3,8,5,1,28.3
HI151922,XXXXX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.166666666666667,5.5,2,8,5,1,28.3
OA354722,XXXX,C01,M,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.333333333333333,6,2,7,5,1,28.3
TS394144,XXXXXX,C01,M,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5,5,1,9,5,1,28.3
HI235051,XXXX,C03,F,2017-01-01T00:00:00Z,2018-06-30T00:00:00Z,CA1,1,ナイト,6000,通常,3.3333333333333335,2,2,6,5,1,18.166666666666668
HD749546,XXXXX,C02,F,2017-01-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.333333333333333,5,3,7,5,1,28.3
TS937124,XXX,C03,M,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.25,5,1,9,5,1,28.3
IK990829,XXXXX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.916666666666667,6,3,9,5,1,28.3
HD084175,XXXXX,C03,M,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.333333333333333,5,2,10,5,1,28.3
OA896685,XXXXX,C03,M,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.416666666666667,4.5,2,9,5,1,28.3
HD771279,XXXX,C01,M,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.083333333333333,5,3,7,5,1,28.3
HD719737,XXXXX,C01,M,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.333333333333333,5.5,3,8,5,1,28.3
HI488259,XXXX,C02,F,2017-01-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.75,6,3,8,5,1,28.3
HI527630,XXX,C03,M,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.416666666666667,5,2,10,5,1,28.3
PL242307,XXXXX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.916666666666667,6,3,8,5,1,28.3
HD760983,XXXXX,C02,F,2017-01-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,6.083333333333333,6,5,8,5,1,28.3
GD238607,XXXXXX,C02,F,2017-01-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.833333333333333,5.5,4,9,5,1,28.3
TS236568,XXXX,C02,F,2017-01-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,6.25,6.5,4,9,5,1,28.3
AS196653,XXXXX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.333333333333333,5,3,9,5,1,28.3
AS499352,XXXXX,C02,F,2017-01-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.666666666666667,5,4,9,5,1,28.3
TS138606,XXXXXX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.75,6,2,9,5,1,28.3
PL564760,XXXXX,C03,M,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.083333333333333,4.5,2,9,5,1,28.3
OA668076,XXXXX,C03,F,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,4.583333333333333,4.5,3,7,5,1,28.3
PL975652,XX,C01,M,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,4.833333333333333,5,2,7,5,1,28.3
OA398636,XXXXX,C03,M,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.333333333333333,5,2,9,5,1,28.3
IK703077,XXX,C01,M,2017-01-01T00:00:00Z,2018-12-31T00:00:00Z,CA1,1,オールタイム,10500,通常,4.555555555555555,4,2,7,5,1,24.3
PL400427,XXX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.5,5,2,10,5,1,28.3
IK907713,XXXX,C03,M,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.333333333333333,5.5,2,8,5,1,28.3
TS821125,XXXX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.5,5.5,4,7,5,1,28.3
OA818294,XXXXX,C02,F,2017-01-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.75,6,2,8,5,1,28.3
GD699826,XXXXX,C01,M,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.583333333333333,6,4,7,5,1,28.3
HD113386,XXXX,C01,M,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.666666666666667,5.5,3,10,5,1,28.3
OA192308,XXXX,C03,M,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,6.083333333333333,6,4,8,5,1,28.3
HI109765,XXXXX,C01,M,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,4.833333333333333,5,3,7,5,1,28.3
OA698422,XXXX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.666666666666667,6,2,9,5,1,28.3
GD998772,XXX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.833333333333333,6,2,9,5,1,28.3
HD263348,XXXXX,C03,F,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.166666666666667,5,3,8,5,1,28.3
OA072075,XX,C03,F,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.25,5,3,8,5,1,28.3
IK747199,XXXXX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,4.583333333333333,4.5,2,7,5,1,28.3
PL538517,XXXXX,C03,M,2017-01-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.25,5,3,8,5,1,28.3
OA241119,XXXX,C02,F,2017-01-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,4.833333333333333,4.5,3,8,5,1,28.3
HI615379,XXXXX,C01,M,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.166666666666667,5,3,8,5,1,28.3
IK250912,XXXXXX,C02,F,2017-01-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5,5,2,8,5,1,28.3
HI338198,XXXX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.333333333333333,5,4,8,5,1,28.3
HI246920,XXXXX,C01,F,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.75,6,4,8,5,1,28.3
AS818410,XXXX,C01,M,2017-01-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.583333333333333,5.5,3,8,5,1,28.3
GD172600,XX,C02,M,2017-02-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.416666666666667,5.5,3,9,5,1,27.266666666666666
OA134132,XXX,C01,F,2017-02-01T00:00:00Z,2018-09-30T00:00:00Z,CA1,1,オールタイム,10500,通常,4,4.5,2,5,4,1,20.2
GD375438,XXXXX,C02,F,2017-02-01T00:00:00Z,2019-01-31T00:00:00Z,CA1,1,デイタイム,7500,通常,3.4,3.5,2,6,4,1,24.3
PL215097,XXXXXX,C01,M,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.25,6,2,8,5,1,27.266666666666666
OA377888,XXX,C01,F,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5,5,3,8,5,1,27.266666666666666
PL210567,XX,C01,M,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.166666666666667,4.5,3,8,5,1,27.266666666666666
GD126264,XXXXX,C03,M,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.083333333333333,5,2,7,5,1,27.266666666666666
GD174095,XXXXX,C01,M,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.833333333333333,6,2,8,5,1,27.266666666666666
OA917517,XXXX,C02,F,2017-02-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.083333333333333,5,3,7,5,1,27.266666666666666
HD424190,XX,C03,M,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.75,6,4,7,5,1,27.266666666666666
PL628468,XXXX,C03,M,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,6.083333333333333,6.5,3,9,5,1,27.266666666666666
IK743815,XXXXX,C01,F,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.583333333333333,5.5,2,9,5,1,27.266666666666666
AS113826,XXXX,C01,F,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,4.666666666666667,5,2,8,5,1,27.266666666666666
PL500772,XXXXX,C02,F,2017-02-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,6,6,4,9,5,1,27.266666666666666
HD799859,XXX,C01,M,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,4.75,5,2,7,5,1,27.266666666666666
HD853800,XXXX,C01,M,2017-02-01T00:00:00Z,2019-01-31T00:00:00Z,CA1,1,オールタイム,10500,通常,3.8,4,2,7,4,1,24.3
PL988722,XXX,C03,M,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,6,6,4,8,5,1,27.266666666666666
AS098763,XXXXX,C01,F,2017-02-01T00:00:00Z,2019-01-31T00:00:00Z,CA1,1,オールタイム,10500,通常,3.7,3,2,8,3,0,24.3
TS816344,XXXX,C02,F,2017-02-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.333333333333333,5,3,9,5,1,27.266666666666666
IK526507,XXX,C03,M,2017-02-01T00:00:00Z,2018-05-31T00:00:00Z,CA1,1,ナイト,6000,通常,3,3,2,4,4,1,16.133333333333333
IK211207,XXXX,C01,F,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.916666666666667,6,2,9,5,1,27.266666666666666
HI361018,XXX,C02,F,2017-02-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.333333333333333,5.5,2,8,5,1,27.266666666666666
OA871608,XXXX,C01,F,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.916666666666667,6,4,10,4,1,27.266666666666666
AS404195,XXX,C01,F,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,4.916666666666667,5.5,2,7,5,1,27.266666666666666
OA874597,XXX,C03,M,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.083333333333333,5,2,7,5,1,27.266666666666666
OA270348,XXXXX,C03,M,2017-02-01T00:00:00Z,2018-08-31T00:00:00Z,CA1,1,ナイト,6000,通常,2.8,2,1,5,5,1,19.2
HI752359,XXXX,C01,M,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.333333333333333,5.5,2,8,5,1,27.266666666666666
TS882329,XXX,C03,M,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,4.75,5,2,7,5,1,27.266666666666666
HI736424,XXXXXX,C01,F,2017-02-01T00:00:00Z,2018-08-31T00:00:00Z,CA1,1,オールタイム,10500,通常,2.8,2,1,7,2,0,19.2
HD831023,XXXXX,C03,M,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.5,5.5,2,8,5,1,27.266666666666666
OA154669,XXXXX,C01,M,2017-02-01T00:00:00Z,2019-01-31T00:00:00Z,CA1,1,オールタイム,10500,通常,3.5,4,1,5,5,1,24.3
HI263548,XXXX,C03,M,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,4.833333333333333,5,3,7,5,1,27.266666666666666
OA152457,XXXXXX,C01,M,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.083333333333333,5,1,9,5,1,27.266666666666666
AS454149,XXX,C01,F,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,4.083333333333333,4,2,7,5,1,27.266666666666666
TS807008,XXX,C01,M,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.5,6,2,8,5,1,27.266666666666666
HD285695,XXXXX,C03,M,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.25,5.5,2,8,5,1,27.266666666666666
HI599892,XXXXX,C03,M,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.583333333333333,5,3,9,5,1,27.266666666666666
GD173197,XXXXX,C03,F,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.166666666666667,5,3,8,5,1,27.266666666666666
IK250551,XXXXX,C01,M,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,6,6.5,2,8,5,1,27.266666666666666
OA816818,XXXX,C01,M,2017-02-01T00:00:00Z,2018-09-30T00:00:00Z,CA1,1,オールタイム,10500,通常,2.3333333333333335,2.5,1,4,3,0,20.2
HD296847,XXXX,C02,F,2017-02-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.583333333333333,5.5,4,8,5,1,27.266666666666666
HD907996,XXXXX,C01,M,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.333333333333333,5,3,8,5,1,27.266666666666666
HD742096,XXXXX,C01,M,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.583333333333333,5.5,3,9,5,1,27.266666666666666
PL338734,XXXXXX,C01,F,2017-02-01T00:00:00Z,2018-05-31T00:00:00Z,CA1,1,オールタイム,10500,通常,3.5,3.5,3,4,4,1,16.133333333333333
IK929378,XXXXX,C02,F,2017-02-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,6.333333333333333,6,4,9,5,1,27.266666666666666
PL346258,XXXX,C01,M,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.666666666666667,6,2,8,5,1,27.266666666666666
TS541856,XXXX,C01,F,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.166666666666667,5.5,2,8,5,1,27.266666666666666
GD216317,XXXX,C01,M,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,6.083333333333333,6.5,2,8,5,1,27.266666666666666
AS275753,XXXXX,C03,M,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,4.75,4.5,3,7,5,1,27.266666666666666
HI521002,XXXX,C01,M,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,4.75,4.5,3,6,5,1,27.266666666666666
AS969133,XXXXX,C03,M,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,6.166666666666667,6,5,8,5,1,27.266666666666666
HD788375,XXX,C01,M,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.666666666666667,6,3,9,5,1,27.266666666666666
HD826767,XXX,C01,F,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.166666666666667,5,4,8,5,1,27.266666666666666
IK004670,XXXX,C03,F,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.333333333333333,5,2,8,5,1,27.266666666666666
PL839656,XXXXX,C01,F,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.666666666666667,5.5,2,8,5,1,27.266666666666666
AS207011,XXXX,C02,F,2017-02-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.333333333333333,5.5,3,8,5,1,27.266666666666666
PL522022,XXXXX,C03,M,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,4.833333333333333,5,2,7,5,1,27.266666666666666
AS650043,XXX,C02,F,2017-02-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.083333333333333,5,2,9,5,1,27.266666666666666
HD642174,XXXX,C02,F,2017-02-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.333333333333333,5.5,2,8,5,1,27.266666666666666
OA667284,XXX,C01,M,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.833333333333333,6,3,9,5,1,27.266666666666666
HD216701,XXXX,C03,M,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.25,5.5,3,8,5,1,27.266666666666666
TS044469,XXXX,C02,F,2017-02-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,6.5,6.5,5,8,5,1,27.266666666666666
HD210141,XXXXXX,C01,F,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.833333333333333,5.5,4,8,5,1,27.266666666666666
IK913187,XXXX,C01,F,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5,5.5,1,7,5,1,27.266666666666666
PL659352,XXXXX,C02,F,2017-02-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.833333333333333,6,4,8,5,1,27.266666666666666
HI628557,XXXX,C01,M,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,4.583333333333333,5,1,8,5,1,27.266666666666666
GD361244,XXX,C03,M,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.416666666666667,5.5,3,9,5,1,27.266666666666666
GD691243,XXXX,C02,M,2017-02-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.583333333333333,5.5,2,10,5,1,27.266666666666666
HI835158,XXXXX,C03,M,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5,5,2,8,5,1,27.266666666666666
HD200782,XXXXX,C01,M,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.583333333333333,6,3,8,5,1,27.266666666666666
GD631254,XXXXXX,C03,M,2017-02-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.083333333333333,5.5,2,8,5,1,27.266666666666666
HI648498,XX,C02,F,2017-02-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,5.166666666666667,5,3,8,5,1,27.266666666666666
GD703449,XXX,C01,F,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,4.5,4,3,7,5,1,27.266666666666666
GD100850,XXXX,C01,M,2017-02-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.166666666666667,5,4,7,5,1,27.266666666666666
AS625761,XXXXX,C01,M,2017-03-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,5.833333333333333,6,3,8,5,1,26.333333333333332
HD672719,XXXXX,C02,M,2017-03-01T00:00:00Z,2018-10-31T00:00:00Z,CA1,1,デイタイム,7500,通常,3.2857142857142856,3,2,5,4,1,20.3
HI322689,XXXX,C02,F,2017-03-01T00:00:00Z,NA,CA1,0,デイタイム,7500,通常,6.25,7,4,8,5,1,26.333333333333332
HI607042,XXXXX,C03,F,2017-03-01T00:00:00Z,2018-09-30T00:00:00Z,CA1,1,ナイト,6000,通常,2.8333333333333335,2,1,7,3,0,19.266666666666666
GD390442,XXXXX,C01,M,2017-03-01T00:00:00Z,2018-10-31T00:00:00Z,CA1,1,オールタイム,10500,通常,3.5714285714285716,4,1,7,4,1,20.3
AS321794,XX,C01,M,2017-03-01T00:00:00Z,2018-12-31T00:00:00Z,CA1,1,オールタイム,10500,通常,3.5555555555555554,4,1,9,4,1,22.333333333333332
TS716955,XXX,C01,M,2017-03-01T00:00:00Z,NA,CA1,0,オールタイム,10500,通常,6.416666666666667,6.5,3,9,5,1,26.333333333333332
TS341150,XXXX,C03,F,2017-03-01T00:00:00Z,NA,CA1,0,ナイト,6000,通常,5.583333333333333,5,2,8,5,1,26.333333333333332
